EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),TCE_municipal,Atipicidad
21,PUEBLA,83,IXCAMILPA DE GUERRERO,2,2998.0,1029.1337507836693,0.9831607120922752,-0.021859706362153345,0.01943675519393064,0.02342647422314014,0.5552462280139742,-1.2889017911123621,-1.7664016542623493,0.9296428329121732,G2,Tipica
21,PUEBLA,135,SAN MATIAS TLALANCALECA,2,15074.0,1583.2324625427038,0.9886025377507373,-0.0015896145184792687,0.015558273052727832,0.017832212122466478,0.37923995006753,-2.1266825250643553,-1.475999393574511,0.8132249987981612,G2,Tipica
21,PUEBLA,122,SAN DIEGO LA MESA TOCHIMILTZINGO,2,878.0,479.9073329767783,0.9892329333989484,-0.035164835164835165,0.033495111852091565,0.03928911243296977,0.5630428418084851,0.03270744329456546,-1.8758136153874427,0.8801235315397049,G2,Tipica
21,PUEBLA,24,AXUTLA,1,1025.0,350.0107475324559,0.9815107838133222,-0.03574788334901223,0.031055867032684918,0.03642131094882682,0.6047190977933901,0.17075734472832704,-2.2475272378128777,1.2349108361715466,G2,Tipica
21,PUEBLA,22,ATZITZIHUACAN,4,8966.0,663.9328821242011,0.9898019912076792,-0.013858336999560052,0.01863968187016646,0.022714251803542574,0.5967506365360837,-1.5813033035765556,-1.1321935815194408,0.28205966845603697,G2,Tipica
21,PUEBLA,11,ALBINO ZERTUCHE,0,1381.0,1524.3814806136954,0.9873384558159696,-0.03358992302309307,0.022692314417802964,0.02672231496983037,0.6843348263944131,-1.0670975932665834,-1.4406752812996682,0.6030368893898939,G2,Tipica
21,PUEBLA,107,OCOYUCAN,3,25660.0,626.6561885815187,0.9879740906546138,0.03798390032765665,0.01762106914550835,0.020224240526702617,0.5186199373663433,-1.1415316168067342,-1.0279379817543475,0.25391133837071544,G2,Tipica
21,PUEBLA,140,SAN PABLO ANICANO,1,2852.0,527.0278031798999,0.9912990450343124,-0.015873015873015872,0.014579600354146571,0.017570595147378205,0.5811782704398121,-2.2479974483555876,-1.1489032376699335,0.06550732280129096,G2,Tipica
21,PUEBLA,70,HUAQUECHULA,9,20074.0,750.4402458131976,0.9895086345068209,-0.0266207632255249,0.02332274995794278,0.02769150837468428,0.5368131927787241,-1.2522397687637805,-1.194264734273244,0.6908082319344039,G2,Tipica
21,PUEBLA,120,SAN ANDRES CHOLULA,0,94801.0,1961.3113831769288,0.9864424936897505,0.014869609900226953,0.015510016457320978,0.015869726055435296,0.3424879296712359,-1.9858904213559905,-1.2585364345355243,1.280266632203919,G2,Tipica
21,PUEBLA,115,PUEBLA,3,1279745.0,4913.182883974668,0.9892250167642148,-0.0071368500105512735,0.014456606592972937,0.016646430822166387,0.3885665181756713,-2.7661603552132923,4.6067124379126,6.201103567930632,G4,Atipica en CP1
21,PUEBLA,84,IXCAQUIXTLA,1,5941.0,860.0356243866581,0.9894070009044672,0.016598220396988363,0.011139786413058373,0.012825563155296836,0.12458702515910937,-2.8615934102863507,-1.8933484711689428,0.9141923273161436,G2,Tipica
21,PUEBLA,163,TEPEACA,5,55294.0,938.2867269180445,0.9917526478537888,-0.004339605654092014,0.017020224820372125,0.019793833189868142,0.4454406169129947,-2.0610866690731307,-0.9497404937156448,0.5745355560326079,G2,Tipica
21,PUEBLA,65,FRANCISCO Z. MENA,7,12668.0,1696.1797677236939,0.9880832598454716,-7.893282816323308e-05,0.015990029421048137,0.019065962500093757,0.41402165706292093,-1.9507638556037663,-1.2278553523252025,0.788975804677439,G2,Tipica
21,PUEBLA,197,XICOTEPEC,10,55559.0,2503.871080051288,0.9918448304062508,-0.0036583397593386298,0.01175708104461382,0.013691421387932407,0.4259353489294851,-2.7722093175230333,-0.49162451825377607,0.6959432184652127,G2,Tipica
21,PUEBLA,194,VENUSTIANO CARRANZA,5,20319.0,2840.5226325555773,0.9902787525682646,-0.024812823958533303,0.019453837560558674,0.02328800059115453,0.5905651055623421,-1.6552503942951227,-0.9119995340221704,0.7302061587022035,G2,Tipica
21,PUEBLA,111,PALMAR DE BRAVO,4,30206.0,833.7810580415014,0.9869380610732488,0.012435059493883023,0.0186308818840926,0.02001468428906615,0.4268626761742579,-1.4935112413202187,-1.367889632338675,0.7473391753371723,G2,Tipica
21,PUEBLA,183,TLAOLA,7,14426.0,1873.936759121124,0.9899831733334888,0.00048547055967820233,0.011376267855298954,0.012330130676561024,0.495432936836817,-2.6070697827066533,-0.7838370870645269,0.3725918261762681,G2,Tipica
21,PUEBLA,94,JUAN N. MENDEZ,2,3853.0,625.7430749766636,0.9869134758625676,-0.0007780082987551867,0.019791730013863917,0.022320005643985147,0.5217006098750238,-1.30776064574704,-1.510841137449581,0.5427764529798988,G2,Tipica
21,PUEBLA,185,TLAPANALA,2,6648.0,895.2300906596402,0.9854125284436936,-0.019034971226206288,0.02843959571419155,0.033548866133536706,0.5211358360140326,-0.2680379225507342,-1.9070196897212552,1.0717567782538264,G2,Tipica
21,PUEBLA,44,CUETZALAN DEL PROGRESO,16,32395.0,4472.150791357222,0.9864057323339744,0.012027491408934709,0.010840614530476456,0.01228515162259128,0.2049311267047131,-2.7298217325966228,-0.8350940237197819,1.6132404022318505,G2,Tipica
21,PUEBLA,80,HUITZILAN DE SERDAN,0,9885.0,4957.974744006435,0.986443664193122,0.02605356030724517,0.016716787173917308,0.01791804839603649,0.4403697667458332,-1.4504297117442337,-1.1376215767576292,1.1691687825858108,G2,Tipica
21,PUEBLA,169,TEPEYAHUALCO,5,12244.0,1122.610438333266,0.9847429274583862,-0.0069748580697485815,0.020921874212514558,0.02497306049668689,0.560474654438938,-1.004700990736034,-1.4272645361231897,0.8015650526122053,G2,Tipica
21,PUEBLA,79,HUEYTLALPAN,1,4170.0,2886.653998136792,0.988971538033416,0.008708272859216255,0.008982756726478785,0.009679206872926395,0.25167982861058696,-3.0571800613530535,-1.4655450877839975,0.9617068903271743,G2,Tipica
21,PUEBLA,191,TULCINGO,4,7333.0,883.7188941805925,0.9818831300802824,-0.02252732604638763,0.024306144586911445,0.02880446986837216,0.3836287820889672,-0.8637073958001628,-2.2378365086072853,1.5122364788426943,G2,Tipica
21,PUEBLA,202,XOCHITLAN DE VICENTE SUAREZ,0,8721.0,3094.128108182469,0.9833576536903542,0.02708750441644094,0.016676849890406718,0.01900204778149573,0.5250127901393361,-1.1168869228494256,-1.319066025035735,0.9134317707830324,G2,Tipica
21,PUEBLA,176,TLACOTEPEC DE BENITO JUAREZ,9,35190.0,628.181361064649,0.9882279743101482,-0.0033984706881903144,0.014902264325817273,0.01737784077641954,0.3722535597877687,-2.252103096094863,-1.202675937737761,0.7766985974149554,G2,Tipica
21,PUEBLA,203,XOCHITLAN TODOS SANTOS,1,4658.0,857.0149401852467,0.9851361770549664,0.004962243797195253,0.014588336343221025,0.01742552286136712,0.4835786459104078,-1.8004959692879763,-1.5616713316002842,0.6146374124434304,G2,Tipica
21,PUEBLA,89,JOLALPAN,3,9128.0,1713.974532198512,0.9829868482913484,-0.016273305313072528,0.0315610938739306,0.03718596114051948,0.5491251575714144,0.3444335324933455,-1.9296529309116994,1.381707530015838,G2,Tipica
21,PUEBLA,99,MIXTLA,0,1757.0,402.2308631148796,0.9812420455481322,0.007454128440366974,0.009633153229994236,0.011380395906090765,0.2278419222398972,-2.5847194536212617,-2.288796306753602,1.1862574554318945,G2,Tipica
21,PUEBLA,38,COYOTEPEC,2,1937.0,273.6078554363998,0.984853432660803,-0.009207161125319692,0.021242689918551442,0.02303618062164941,0.3908232979831717,-1.3606308820226403,-2.02916786678186,0.9847713858207162,G2,Tipica
21,PUEBLA,9,AHUEHUETITLA,0,1741.0,484.99464388044646,0.98557956300824,-0.042880703683342486,0.02761069255052338,0.031556988604524217,0.7208739959722997,-0.4635385453326008,-1.732340359436335,0.6750643199152377,G2,Tipica
21,PUEBLA,153,TECAMACHALCO,2,53857.0,1307.1898482410288,0.9920032032362859,-0.005576173858453812,0.016574760848868178,0.01873584567260107,0.3901485525011588,-2.2403510808566245,-1.1454398380441444,0.7181359430945712,G2,Tipica
21,PUEBLA,175,TILAPA,2,6733.0,895.0791595173406,0.9904269211920704,-0.020654545454545453,0.02432668981611775,0.02889789315687072,0.5533011790801594,-1.0345024019890932,-1.4435118273121559,0.5585659829146521,G2,Tipica
21,PUEBLA,57,CHILA DE LA SAL,1,1169.0,709.8385044900389,0.9868677548768418,-0.03786008230452675,0.024060434106687532,0.027840650249440976,0.4650999671784972,-1.2654143229834436,-2.0179586416180912,1.0356359419292318,G2,Tipica
21,PUEBLA,159,TEOTLALCO,3,2516.0,894.8080588985823,0.9862031195312227,-0.010228166797797013,0.020787175306774888,0.024500287811631827,0.5760743253037013,-1.1277431456064313,-1.469870543415265,0.6112754135200265,G2,Tipica
21,PUEBLA,71,HUATLATLAUCA,4,4892.0,170.33952932741872,0.9810628729850984,-0.0178678980124473,0.035900192502444764,0.04007664168266694,0.4902017643028482,0.7656922209386601,-2.3817236864689946,1.4918200724833717,G2,Tipica
21,PUEBLA,167,TEPEXCO,0,4928.0,1287.2750745378962,0.983617662833484,-0.002025111381125962,0.017085754723060374,0.019140826867228237,0.3703650309997493,-1.703275561268138,-1.9897718202306807,1.129079818939164,G2,Tipica
21,PUEBLA,42,CUAUTLANCINGO,0,73886.0,2474.251536592851,0.9855401704475668,0.022572832329942564,0.016609088536706913,0.017504028576196453,0.3703216353953307,-1.6248599326004,-1.2877273004549152,1.264446147871267,G2,Tipica
21,PUEBLA,180,TLAHUAPAN,6,28366.0,1085.8852814819193,0.9857411851183522,0.0012353958561293285,0.014839018412365824,0.016092934713980957,0.3742331958429623,-2.118482502670751,-1.4263161121673569,0.9429926569765021,G2,Tipica
21,PUEBLA,40,CUAUTEMPAN,2,6758.0,994.0209735518961,0.9860619288264144,-0.009526601201817385,0.01835205147015548,0.019815550813516387,0.1876745773362299,-2.0752690426459566,-2.2295713603291234,1.3868469639003829,G2,Tipica
21,PUEBLA,162,TEPATLAXCO DE HIDALGO,0,11954.0,1708.8613938344947,0.9843571386872744,0.0028523489932885905,0.021892951957461205,0.02265190546085706,0.4616763129222981,-1.0421792238141894,-1.756022887851216,1.0563114881147067,G2,Tipica
21,PUEBLA,174,TIANGUISMANALCO,3,8247.0,802.6782603348679,0.9909758013901829,-0.00024245363074312042,0.01727592412526401,0.018391984579297783,0.3943283382737893,-2.080619653511868,-1.379812821782117,0.4953511170342596,G2,Tipica
21,PUEBLA,142,SAN PEDRO YELOIXTLAHUACA,1,2799.0,488.39917019756064,0.9885124005597028,-0.010604453870625663,0.015521586224025866,0.01878342129286476,0.5836581691021322,-1.9022100112335303,-1.3083752684438386,0.23762210185006064,G2,Tipica
21,PUEBLA,214,ZINACATEPEC,0,11402.0,1952.1901399199887,0.98833837902172,-0.020025784271594328,0.02346303298788641,0.02724600222978802,0.4699331307486756,-1.1662033412846446,-1.6845494509617278,1.0252148167540784,G2,Tipica
21,PUEBLA,36,COXCATLAN,5,14599.0,1529.8847006215112,0.9900241796616446,-0.012446729351281877,0.01751702069669866,0.020333516910379046,0.4141699999591842,-2.0351333522320845,-1.311443816562589,0.7571685404550857,G2,Tipica
21,PUEBLA,101,NAUPAN,4,6705.0,1706.5423303289529,0.9905893632647438,-0.006960900473933649,0.009682987217080996,0.011756527983604673,0.6927721967810788,-2.585840951303786,-0.5250764469395688,-0.1257229275927692,G2,Tipica
21,PUEBLA,213,ZIHUATEUTLA,6,9476.0,1899.6819804863849,0.9913170323767488,0.0006335797254487858,0.00916505916315538,0.010308246579315093,0.42084776610474334,-3.0302995441741634,-0.8724876401429487,0.36901885526180533,G2,Tipica
21,PUEBLA,77,HUEYAPAN,4,8403.0,1136.8771159599364,0.9886667272614904,0.004302617425600575,0.016084218835826378,0.01638336084888711,0.311877071288906,-2.2083939666077126,-1.5555700646993609,0.8097807480769776,G2,Tipica
21,PUEBLA,55,CHIGNAUTLA,5,21482.0,1372.7772137630095,0.9921054489864626,-0.005002315886984715,0.01701567797510022,0.01892969683162976,0.37472348464789984,-2.220391342011256,-1.1869660682199663,0.6304768744059521,G2,Tipica
21,PUEBLA,186,TLATLAUQUITEPEC,16,37809.0,642.1922995374374,0.987790041566092,0.00047630388187663733,0.01978310616368881,0.021061238731292592,0.3871819101897461,-1.6646024552742735,-0.9637639908260102,0.8709653441104097,G2,Tipica
21,PUEBLA,204,YAONAHUAC,2,5613.0,1147.7251559961685,0.9880022955579592,0.010622974432841195,0.014903323737389163,0.015521559020803773,0.3330483637852141,-2.1788653270133884,-1.585670482999266,0.7340398955604264,G2,Tipica
21,PUEBLA,161,TEPANGO DE RODRIGUEZ,0,2929.0,1287.1182429428195,0.9827908986696601,0.0020526855969893944,0.013435250454152288,0.01582970352673138,0.5068235735348517,-1.8381591390068137,-1.6520983950070038,0.7691133399798895,G2,Tipica
21,PUEBLA,5,ACTEOPAN,1,2230.0,1007.1867762739166,0.9886905667308844,-0.04414916416630947,0.031523630459327295,0.03642313452780513,0.6397098432100335,-0.22706418904003534,-1.735096715962878,0.8379247955464734,G2,Tipica
21,PUEBLA,112,PANTEPEC,6,13882.0,2292.569147396096,0.9904045798453399,-0.004089246000430447,0.01627625096898185,0.01930238775447004,0.5677701040406118,-1.8666386653537075,-0.7787320503970082,0.43357469802649523,G2,Tipica
21,PUEBLA,76,HUEJOTZINGO,6,55668.0,1253.0216674739838,0.9887969044629108,0.02030791788856305,0.01616007951374854,0.01683436713329284,0.3287518835400213,-1.9792623313512328,-1.11190285478834,0.8678816783579179,G2,Tipica
21,PUEBLA,149,SANTIAGO MIAHUATLAN,1,17853.0,1264.8258369190287,0.98806746123621,0.01431736833134481,0.015447850038809776,0.01545996137511466,0.2637481714612149,-2.2000389548411072,-1.6905919065401906,0.9271563331006469,G2,Tipica
21,PUEBLA,2,ACATENO,6,6818.0,2750.6834849345223,0.9854408891214246,-0.011024078909196402,0.0167896745443933,0.019161196571668468,0.2393239601190832,-2.1237301318115622,-1.8096045559317058,1.5650349237153522,G2,Tipica
21,PUEBLA,25,AYOTOXCO DE GUERRERO,2,5939.0,1207.6052229481807,0.9845156686004592,0.014000341471743212,0.014652664324805947,0.016700423162150882,0.2173992753848967,-2.063314715723733,-2.0205031040013983,1.2156984146247538,G2,Tipica
21,PUEBLA,193,TZICATLACOYAN,3,4952.0,328.30058433416167,0.9850107117868862,-0.021343873517786563,0.0300634179619422,0.034550698772372115,0.4044515006507916,-0.28839091793506777,-2.238957677016751,1.3035612876993257,G2,Tipica
21,PUEBLA,160,TEPANCO DE LOPEZ,1,15503.0,438.26860149568375,0.9896935454739998,0.014859910971458497,0.010987873716973308,0.011469077627817896,0.3192488149331205,-2.7210686915041133,-1.454525745807659,0.447026075010137,G2,Tipica
21,PUEBLA,52,CHIETLA,7,27003.0,1871.9489043508468,0.9853261619094794,-0.026181975549064155,0.027759334183192375,0.03290405379177033,0.5786294315891489,-0.37090352386088943,-1.423796874645102,1.2097485165036865,G2,Tipica
21,PUEBLA,88,JALPAN,5,9066.0,1707.589647442692,0.9882950318256872,-0.013492927094668115,0.011952697790723431,0.014146961308571815,0.7912051952035868,-2.13460796714198,-0.495943882446818,-0.06698187287166558,G2,Tipica
21,PUEBLA,87,IZUCAR DE MATAMOROS,5,57468.0,2505.519251526623,0.9904332861037892,-0.015216944273082459,0.02085945646408904,0.02479543729635944,0.5152574832269646,-1.4867497669160203,-0.9010333149078753,0.948975310273171,G2,Tipica
21,PUEBLA,178,TLACUILOTEPEC,9,11670.0,2130.962287059734,0.987282729756442,0.0006859886811867603,0.007722960816464111,0.008483841542074023,0.3800796850220312,-3.0818519532441204,-1.0029601799891037,0.730404701233078,G2,Tipica
21,PUEBLA,170,TEPEYAHUALCO DE CUAUHTEMOC,0,2732.0,909.5706164887656,0.9810033870230422,0.01826313827804696,0.023844559100552026,0.026630556932172724,0.2179149551161076,-0.6642942690750213,-2.5586257441109876,1.6183883035758002,G2,Tipica
21,PUEBLA,172,TETELES DE AVILA CASTILLO,0,4432.0,789.3052297169535,0.9874679334921332,0.012103219913222198,0.015287989535017147,0.016177563827129864,0.2542677760771732,-2.1758974922921106,-1.9105443228154713,0.8834867560347208,G2,Tipica
21,PUEBLA,155,TEHUACAN,4,220350.0,2581.503544677928,0.9899744568121824,0.005966864953456628,0.013224410337556045,0.013144287571170941,0.2662396890765561,-2.7460195958733853,-0.40900129843849603,1.776537770134116,G2,Tipica
21,PUEBLA,157,TENAMPULCO,6,5197.0,892.0312472280916,0.9884046334381154,-0.014039081768165434,0.017289754709684052,0.020178910378340145,0.3261185778593294,-2.124751720102719,-1.6554912263455421,0.924756147862488,G2,Tipica
21,PUEBLA,104,NICOLAS BRAVO,1,4618.0,496.16649741354456,0.987131773603772,-0.008374490015031136,0.018145324490014856,0.021807960963653877,0.4445755857542768,-1.6565362839997777,-1.7293081327769713,0.6945876831946108,G2,Tipica
21,PUEBLA,136,SAN MIGUEL IXITLAN,0,467.0,228.01640408406612,0.989132481350251,-0.018907563025210083,0.012931772291191336,0.015815624790053034,0.638842539632412,-2.296508637833454,-1.2158252043570503,0.011589652642866785,G2,Tipica
21,PUEBLA,109,ORIENTAL,2,11893.0,4184.071503783017,0.9807944715539136,0.01989537775490953,0.016752192908469844,0.018004619562377876,0.3998637223004529,-1.2996584150946464,-1.5747563552397827,1.5695715060719326,G2,Tipica
21,PUEBLA,188,TOCHIMILCO,7,12640.0,753.4001358956583,0.9910601088654744,-0.022579647386328488,0.021418926592040945,0.02556746891170992,0.6244769327515837,-1.3914279333540382,-0.9634691870868584,0.29304224351360936,G2,Tipica
21,PUEBLA,43,CUAYUCA DE ANDRADE,3,2753.0,394.03836262774763,0.9832848171203364,0.005845816587504567,0.01771421901385482,0.02084302781466562,0.3701692075590403,-1.4683430296001294,-1.94797256714167,0.9813527761437818,G2,Tipica
21,PUEBLA,75,HUEHUETLAN EL GRANDE,3,4851.0,438.5153993736193,0.987236946479732,-0.024140012070006038,0.036587254230556435,0.042660750902122964,0.5687575514646497,0.6705674125842199,-1.9365824289457385,1.0248887650360965,G0,Atipica en CP2
21,PUEBLA,206,ZACAPALA,2,3218.0,649.2101305157581,0.98862920734543,-0.030430852666465807,0.027822315886687318,0.03297582071204056,0.6407315768707742,-0.48816967767289077,-1.5525212219073987,0.604989678873673,G2,Tipica
21,PUEBLA,48,CHIAUTLA,9,16281.0,1238.6699204360475,0.9856168105341118,-0.009671532846715328,0.018755003547443624,0.02196074188135417,0.4280198641551404,-1.596693986754255,-1.4096198769096198,1.0056911510849484,G2,Tipica
21,PUEBLA,156,TEHUITZINGO,5,9369.0,568.2776306317944,0.986429275369998,-0.02233121152040071,0.026256272764000645,0.03134342168559339,0.5630209584962949,-0.5861696637604378,-1.6122889912773257,0.8353468992064224,G2,Tipica
21,PUEBLA,54,CHIGNAHUAPAN,17,44735.0,1087.238539758887,0.9872248614544126,0.0020383478182958515,0.018802965071417974,0.01990779826267134,0.3538067539350509,-1.7918907176345382,-0.9199331572249123,1.0374274170244027,G2,Tipica
21,PUEBLA,212,ZAUTLA,9,14050.0,732.973319125541,0.9823565951965187,0.008614501076812634,0.014257232931364803,0.0144226901722367,0.35222166302242985,-2.020686644682251,-1.5738377655385076,1.0332026028963015,G2,Tipica
21,PUEBLA,192,TUZAMAPAN DE GALEANA,2,4487.0,2825.9083990401805,0.983680592560218,0.024663165106188628,0.013957208263183965,0.014861858804121076,0.14932278101129445,-2.1104867540939765,-1.9854436514291431,1.560409229922232,G2,Tipica
21,PUEBLA,199,XIUTETELCO,6,27309.0,1041.5856285074628,0.9850205176635072,0.016300100480071453,0.01556046422448786,0.016746121226673,0.3825832147099457,-1.79305982534834,-1.3866360084121878,0.8838215330694721,G2,Tipica
21,PUEBLA,205,YEHUALTEPEC,2,16867.0,922.9683311937404,0.9882322205010584,0.008550585984214303,0.01703325042469633,0.018181838802527845,0.4222058478532614,-1.8108195133014942,-1.4212867247807308,0.6130381295757724,G2,Tipica
21,PUEBLA,17,ATEMPAN,7,18681.0,927.5478540182492,0.9904640965672408,0.014224442152125524,0.014744762189383618,0.014474946552792231,0.2619528296786623,-2.4574943503110367,-1.2985599122291331,0.6932764426446997,G2,Tipica
22,QUERETARO,11,PEDRO ESCOBEDO,3,52896.0,1463.398609418203,0.9880004152091972,0.061614418175249874,0.018233161969937454,0.021753665941111656,0.9890007117765124,-0.055784352698800645,0.282480681372587,-0.641183533247732,G1,Tipica
22,QUERETARO,17,TEQUISQUIAPAN,4,53022.0,1539.1427730484772,0.9893932154879372,0.046479957368701516,0.01423709068935124,0.017293107750676003,0.9907272810811224,-0.8329751212601662,0.42912229134129115,-0.7399627257023808,G1,Tipica
22,QUERETARO,2,ARROYO SECO,9,10957.0,1376.188142055243,0.98647317389866,0.029406238256294626,0.011329816568090132,0.013693178744004048,0.9016333169126944,-1.421081636973943,0.0506262247845511,-0.517150066079113,G1,Tipica
22,QUERETARO,5,CORREGIDORA,3,145018.0,2629.160458908766,0.9876068950924876,0.08435212394475725,0.025199343039946108,0.030414845657477225,0.994847677201622,1.1835329229736726,0.7435192006969834,-0.03505731505239641,G0,Tipica
22,QUERETARO,14,QUERETARO,9,751167.0,4993.078943209986,0.9878323031296876,0.0662503868024426,0.020166677940092158,0.02421121792724933,0.9924901468176679,0.050829032837247434,3.9720809019584125,2.650324459784698,G4,Tipica
22,QUERETARO,16,SAN JUAN DEL RIO,12,208664.0,1589.6713734612174,0.9887288418291929,0.06262253841022168,0.019595843267009798,0.023664068667463626,0.996412257105464,0.03745125742126221,1.410972347664053,-0.051606563282108026,G1,Tipica
22,QUERETARO,9,LANDA DE MATAMOROS,13,15885.0,2334.6338359799297,0.9887232902083009,0.029754959159859973,0.00997960717517744,0.012066623925257996,0.9761327789774484,-1.6163130306031745,0.6602005824058383,-0.7065231515679079,G1,Tipica
22,QUERETARO,8,JALPAN DE SERRA,11,20666.0,4071.2290292681496,0.9879379976227908,0.0363052853274496,0.012886026145698788,0.015601924045966059,0.9725981106687164,-1.08445409145328,0.6588933962700577,-0.31805194721291014,G1,Tipica
22,QUERETARO,18,TOLIMAN,11,20173.0,2546.5483597399248,0.987949819990745,0.03872097214355594,0.012129079500589966,0.014600722116599409,0.975065796381374,-1.1721159336441598,0.5621678881641977,-0.5983584124101319,G1,Tipica
22,QUERETARO,12,PEÐAMILLER,13,14291.0,4322.659351768402,0.9883334088904052,0.028647520333981137,0.009362295590685462,0.011156168621149593,0.9364167082265986,-1.735665297751292,0.7331566541174456,-0.30850845291336815,G1,Tipica
22,QUERETARO,15,SAN JOAQUIN,5,6804.0,3028.6208327611757,0.9864473944644708,0.03624733475479744,0.011458670452909705,0.0136703445608673,0.949690584800828,-1.2235854895359883,0.14555093773167047,-0.41959143882928396,G1,Tipica
22,QUERETARO,13,PINAL DE AMOLES,15,19476.0,9779.050807519909,0.98784084161969,0.034691600701269726,0.011643272515372241,0.013596940032355141,0.9631231771579508,-1.262213904097882,1.334515812088885,0.5471087115915215,G1,Atipica en CP3
22,QUERETARO,6,EZEQUIEL MONTES,5,30912.0,1050.2165270012026,0.9880268011963736,0.048219735503560526,0.015540548122958991,0.018776188281107446,0.9883348057990629,-0.575896041825412,0.21971473137463537,-0.7790060734807382,G1,Tipica
22,QUERETARO,1,AMEALCO DE BONFIL,29,47411.0,5034.846420467904,0.9877367390443871,0.057761813395207716,0.017432932265091496,0.020818401659711085,0.9910027261231776,-0.2544098000379663,1.6825081718812571,-0.1183304096037564,G1,Tipica
22,QUERETARO,7,HUIMILPAN,10,28816.0,680.0735170828552,0.9888500366845788,0.05739028328196096,0.01816611528825006,0.022107950040155453,0.9889153866492116,-0.16545551699964053,0.42960046100356286,-0.8884343144361612,G1,Tipica
22,QUERETARO,4,COLON,10,45219.0,1201.899630745354,0.9867464836550828,0.04819193324061196,0.015055732813135755,0.018371418602499967,0.9949630392814368,-0.5768365838580146,0.4609443257592416,-0.6422370083831397,G1,Tipica
22,QUERETARO,3,CADEREYTA DE MONTES,21,50715.0,1064.328015587537,0.9882485026614244,0.04328238464545062,0.013795918063610291,0.01648866366771537,0.9819390716604268,-0.9705886716359113,1.017588424105451,-0.733334717949697,G1,Tipica
22,QUERETARO,10,EL MARQUES,8,126227.0,2559.107741635501,0.985441468483588,0.11521742971745623,0.03470986199562034,0.04190404064052044,0.9968145064269314,2.944501111030065,0.6819789933025623,0.09072320331945907,G0,Tipica
23,QUINTANA ROO,11,PUERTO MORELOS,5,19744.0,1524.1303717677242,0.9786628334208284,0.018887398080297244,0.016863885864201622,0.01852712603334509,0.4584265883283824,-1.1243190440924526,-1.6634555271241718,1.2241086585329395,G2,Tipica
23,QUINTANA ROO,8,SOLIDARIDAD,5,221280.0,5328.6156525839415,0.9879360992440048,0.04312900990425728,0.019860802810492642,0.02392105321374775,0.8939551344136083,-0.22026832006464622,1.1101526593213877,0.9827874826341091,G1,Atipica en CP3
23,QUINTANA ROO,9,TULUM,4,33040.0,1341.9417170754714,0.9851679075529214,0.04451188669701568,0.02009714916292129,0.023682130152402413,0.8409571259450628,-0.10277632053389406,-0.4055106356952516,-0.06942155486524196,G1,Tipica
23,QUINTANA ROO,5,JOSE MARIA MORELOS,14,26349.0,632.7959711952369,0.9867807426717049,0.02072518788254436,0.009814206893141072,0.011225251383260856,0.5159751653497523,-2.3589823282215905,-0.5330301908211863,0.23054477692354103,G2,Tipica
23,QUINTANA ROO,6,LAZARO CARDENAS,11,21196.0,958.6444138867972,0.990660073869249,0.0218386925709878,0.009458108827989212,0.011237660925860631,0.6544396015628658,-2.3589399026848636,-0.11939608745400196,-0.3088656610402191,G2,Tipica
23,QUINTANA ROO,3,FELIPE CARRILLO PUERTO,15,53480.0,814.1867100758608,0.9855313024935782,0.020532783756965118,0.011769820439626755,0.013493782742696624,0.4816792667326853,-2.101092802754822,-0.5500602067336707,0.5774964996370704,G2,Tipica
23,QUINTANA ROO,4,ISLA MUJERES,4,20188.0,7024.576894732289,0.9872259385002298,0.0215565226191681,0.0129277647487473,0.014319714314402841,0.4595666301405733,-1.9668648662336081,-0.5860910295335994,1.3615552566333442,G2,Tipica
23,QUINTANA ROO,7,OTHON P. BLANCO,22,168153.0,1504.8735735147782,0.987030171262478,0.008220311544411267,0.010122893538454265,0.011200259806582315,0.3359503906232544,-2.837423815686521,0.08348748649595414,1.3628741535132383,G2,Tipica
23,QUINTANA ROO,10,BACALAR,18,30114.0,741.7543307487506,0.9798417808031852,0.010333489901362142,0.011563120689015095,0.012721412231455991,0.3687569221932315,-2.1535365397337727,-1.1638411779712534,1.1557857377115526,G2,Tipica
23,QUINTANA ROO,1,BENITO JUAREZ,3,605897.0,4929.960611700616,0.9897993626113322,0.0140128262630455,0.012348718585964348,0.013599031561599898,0.5389027486282869,-2.3879691643504724,2.1135098888987476,3.013315919593084,G4,Atipica en CP1
23,QUINTANA ROO,2,COZUMEL,0,69091.0,2617.7742331658296,0.9901083235381636,0.012515204361270278,0.013465445440884093,0.014041184955336534,0.4373477640726624,-2.2940870774429944,-0.8626633970279433,0.7930719771846085,G2,Tipica
24,SAN LUIS POTOSI,2,ALAQUINES,15,6323.0,1105.6586899359095,0.983579256439186,0.0261278805582603,0.010981345552222072,0.013271844231868642,0.914747938888456,-1.364000356079791,0.10756984788652024,-0.400652435342328,G1,Tipica
24,SAN LUIS POTOSI,45,VENADO,16,10681.0,1127.6989386385715,0.9914300551995572,0.02790876720238668,0.009020150302798166,0.010921661021397548,0.9535386750623248,-1.9624774870979562,0.7877521495538311,-1.0662912607510637,G1,Tipica
